size_bytes,price,rating_count_tot,rating_count_ver,user_rating,user_rating_ver,ver,cont_rating,prime_genre,size_100kilo_bytes,price_mms,rating_count_mms,user_rating_mms,size_bytes_mms
133657600,0.0,23556,604,4.5,4.5,2017.6,4+,Games,1305.25,0.0,0.007885493596398277,0.875,0.033014605537347495
209029120,0.0,15876,477,4.5,4.5,1.4.1,4+,Games,2041.3,0.0,0.00530361301913281,0.875,0.05173950677857791
185152512,0.0,35570,937,5.0,4.5,1.6.0,9+,Games,1808.13,0.0,0.011924388551511208,1.0,0.04580772874390948
449143808,0.99,194,194,4.5,4.5,1.0,4+,Games,4386.17,0.003960158406336254,3.160114248215544e-05,0.875,0.11139232815419634
398425088,2.99,166,103,3.5,3.5,1.0.1,4+,Games,3890.87,0.011960478419136767,2.2188036210875097e-05,0.625,0.09879203797719556
110957568,0.0,3413,291,4.5,4.5,1.6.0,17+,Games,1083.57,0.0,0.0011137721813125636,0.875,0.02737512981266037
93115392,0.0,2602,29,4.0,4.0,1.0.83,4+,Games,909.33,0.0,0.0008411282818122649,0.75,0.02294251410411885
140006400,0.0,998,155,4.0,4.5,1.6,9+,Games,1367.25,0.0,0.0003018917654146339,0.75,0.03459186778441806
106467328,0.0,168,168,4.0,4.0,1.0,4+,Games,1039.72,0.0,2.2860400944537975e-05,0.75,0.026259598368562887
221522944,0.0,6286,291,4.5,4.5,2.06,4+,Games,2163.31,0.0,0.0020796241212192933,0.875,0.05484340624253079
84971520,2.99,161,56,4.5,4.5,1.2,9+,Games,829.8,0.011960478419136767,2.0507124376717894e-05,0.875,0.020919293676545922
33005568,0.0,233,123,5.0,5.0,1.6.0,4+,Games,322.32,0.0,4.471225478858163e-05,1.0,0.008009147787136768
55690240,0.0,193,4,5.0,5.0,5.3.8,9+,Entertainment,543.85,0.0,3.1264960115324e-05,1.0,0.013644807554774527
52854784,0.0,1200,223,4.5,4.5,1.6,4+,Entertainment,516.16,0.0,0.000369800603514585,0.875,0.012940381883461884
1188780032,6.99,256,256,5.0,5.0,1.0.0,9+,Games,11609.18,0.027961118444737792,5.244444922570477e-05,1.0,0.2951436343350532
2671616,0.0,513,224,4.0,4.0,1.3,4+,Lifestyle,26.09,0.0,0.00013884331750138509,0.75,0.0004731414089156077
119801856,0.0,913,589,4.5,4.5,1.7.1,4+,Games,1169.94,0.0,0.00027331626423396144,0.875,0.02957235788168431
103757824,0.0,667,667,4.0,4.0,1.1,4+,Games,1013.26,0.0,0.00019061540199342698,0.75,0.025586463545055033
101370880,0.0,470,284,4.5,4.5,1.2,4+,Games,989.95,0.0,0.00012438747572763312,0.875,0.024993463819583825
100264960,0.0,191,135,4.5,4.5,1.3,9+,Games,979.15,0.0,3.059259538166112e-05,0.875,0.0247187149120296
133085184,2.99,186,71,4.5,4.5,1.1,4+,Education,1299.66,0.011960478419136767,2.8911683547503913e-05,0.875,0.032872397537974524
13533184,1.99,856,409,3.0,3.5,1.2,9+,Entertainment,132.16,0.007960318412736509,0.0002541538693245693,0.5,0.003171531837089386
804577280,0.0,1380,52,4.5,3.5,1.2.2,12+,Games,7857.2,0.0,0.0004303134295442443,0.875,0.1996943374678951
446949376,0.0,1091,28,4.0,4.0,1.16,12+,Games,4364.74,0.0,0.0003331567255299579,0.75,0.1108471550904105
15863808,0.0,1173,126,4.5,4.5,1.2,4+,Games,154.92,0.0,0.00036072367961013604,0.875,0.0037505397200462563
144084992,0.0,17865,911,4.5,4.5,2.3,4+,Games,1407.08,0.0,0.005972279746760546,0.875,0.03560513157959258
451740672,0.0,387,0,4.5,0.0,2.972,4+,Games,4411.53,0.0,9.648433928062353e-05,0.875,0.11203747929267552
213266432,0.0,1523,158,4.5,4.5,1.13.891,4+,Games,2082.68,0.0,0.0004783875080011404,0.875,0.052792202129929196
129368064,0.99,166,154,5.0,5.0,1.36,9+,Games,1263.36,0.003960158406336254,2.2188036210875097e-05,1.0,0.031948935932028376
176114688,0.0,475,6,4.5,4.5,1.8.0,12+,Games,1719.87,0.0,0.00012606838756179035,0.875,0.04356241961606355
91393024,0.0,239,129,4.0,4.0,2.0,12+,Games,892.51,0.0,4.672934898957028e-05,0.75,0.022514618120316805
140281856,0.0,1799,267,4.0,4.5,2.2.1,4+,Photo & Video,1369.94,0.0,0.000571173841246618,0.75,0.03466030061416999
191639552,0.99,732,36,4.0,4.5,1.9,4+,Games,1871.48,0.003960158406336254,0.00021246725583747066,0.75,0.047419334604424324
36849664,0.0,4544,2534,4.5,4.5,1.3,9+,Games,359.86,0.0,0.0014939944381989233,0.875,0.00896415463802433
88228864,2.99,106,40,4.0,4.0,1.1,12+,Games,861.61,0.011960478419136767,2.0170942009886415e-06,0.75,0.021728530968147766
114199552,1.99,9752,5730,4.5,4.5,1.3,4+,Games,1115.23,0.007960318412736509,0.0032448322046570673,0.875,0.028180551147212855
110781440,0.0,109,21,4.0,4.0,1.2,4+,Games,1081.85,0.0,3.0256413014829656e-06,0.75,0.027331373505160995
108666880,0.0,33698,543,4.5,4.5,1.9.0,12+,Games,1061.2,0.0,0.01129505516080275,0.875,0.026806043418031847
111140864,0.0,122,20,3.5,3.5,1.3.1,9+,Games,1085.36,0.0,7.396012070291694e-06,0.625,0.027420666900116117
284124160,0.0,2088,299,4.5,5.0,01.03.00,9+,Games,2774.65,0.0,0.0006683305452609044,0.875,0.07039572079291975
147336192,0.0,138,4,4.5,3.5,4.1.19,4+,Games,1438.83,0.0,1.2774929939594754e-05,0.875,0.03641284248837468
63964160,2.99,111,63,5.0,5.0,1.0.3,12+,Games,624.65,0.011960478419136767,3.6980060351458506e-06,1.0,0.015700336418698738
9359360,1.99,1802,237,4.0,4.0,2.1,4+,Entertainment,91.4,0.007960318412736509,0.0005721823883471124,0.75,0.002134609108208805
150966272,0.0,273,85,4.5,4.0,2.0.0,4+,Games,1474.28,0.0,5.8159549461839265e-05,0.875,0.03731468033770777
351562752,0.0,10263,287,4.5,4.5,1.43,9+,Games,3433.23,0.0,0.0034166213941079337,0.875,0.08714980741672183
248603648,0.0,378,8,4.5,5.0,2.1.1,4+,Games,2427.77,0.0,9.345869797914055e-05,0.875,0.0615711929176966
54550528,1.99,684,684,3.0,3.0,1.0.1,4+,Utilities,532.72,0.007960318412736509,0.00019633050222956147,0.5,0.013361663541711699
714358784,0.0,2265,81,4.0,4.0,1.4,4+,Entertainment,6976.16,0.0,0.0007278348241900694,0.75,0.17728093214274923
348491776,3.99,346,196,4.0,4.0,1.22,12+,Games,3403.24,0.01596063842553702,8.270086224053446e-05,0.75,0.08638687040398561
512804864,0.0,796,796,4.0,4.0,1.1,4+,Entertainment,5007.86,0.0,0.00023398292731468287,0.75,0.12720794374099145
284321792,0.0,468,123,4.0,4.0,1.2,4+,Games,2776.58,0.0,0.00012371511099397024,0.75,0.07044481944028824
590484480,4.99,524,76,4.5,4.5,1.2.3,12+,Games,5766.45,0.01996079843193728,0.00014254132353653094,0.875,0.14650625612817297
61330432,0.0,364,0,4.0,0.0,2.6.5,4+,Shopping,598.93,0.0,8.875214484350037e-05,0.75,0.015046026983301082
150571008,0.0,8402,1277,4.5,4.5,1.0.7541,12+,Games,1470.42,0.0,0.002790986009434622,0.875,0.037216483042970795
33677312,0.0,397,18,4.0,2.0,1.2.1,12+,Health & Fitness,328.88,0.0,9.984616294893795e-05,0.75,0.008176032308762298
107478016,0.0,2163,18,4.5,4.5,1.5.4,4+,Games,1049.59,0.0,0.0006935442227732624,0.875,0.026510688342411055
132649984,0.0,1878,17,4.5,5.0,1.9.5,12+,Games,1295.41,0.0,0.0005977322482263018,0.875,0.032764278754909205
161188864,3.99,447,202,4.5,4.5,1.0.4,4+,Games,1574.11,0.01596063842553702,0.00011665528129050998,0.875,0.03985432695262799
128888832,0.0,737,197,4.5,4.5,1.1,4+,Games,1258.68,0.0,0.00021414816767162783,0.875,0.03182987807208821
160321536,0.0,24507,1198,4.5,4.5,1.0.2551,4+,Games,1565.64,0.0,0.008205203027254977,0.875,0.039638852577907224
109119488,0.0,1771,22,4.5,5.0,2.4.0,9+,Games,1065.62,0.0,0.0005617607349753377,0.875,0.02691848695241978
75829248,2.99,184,38,4.5,4.5,2.2.1,4+,Health & Fitness,740.52,0.011960478419136767,2.8239318813841035e-05,0.875,0.018648036040764315
208391168,0.0,3207,911,4.5,4.5,1.1.4,9+,Games,2035.07,0.0,0.0010445186137452867,0.875,0.05158101736246098
198155264,0.0,4910,8,4.5,4.5,1.9.8,9+,Games,1935.11,0.0,0.0016170371844592306,0.875,0.04903806358476464
267543552,0.0,402,31,4.5,4.5,2.0.0,4+,Games,2612.73,0.0,0.00010152707478309514,0.875,0.06627652235669935
320579584,0.0,653,569,4.0,4.0,1.1,4+,Games,3130.66,0.0,0.00018590884885778678,0.75,0.07945251325388088
521508864,0.0,5111,354,4.5,4.5,1.4.0,12+,Games,5092.86,0.0,0.0016846098401923503,0.875,0.12937031940229785
1016400896,4.99,602,602,4.0,4.0,1.0,9+,Games,9925.79,0.01996079843193728,0.0001687635481493833,0.75,0.25231867475285785
106405888,0.0,497,497,4.5,4.5,1.8.3,12+,Games,1039.12,0.0,0.000133464399632082,0.875,0.02624433454036543
69463040,0.0,282,2,4.5,5.0,1.14.0,4+,Games,678.35,0.0,6.118519076332223e-05,0.875,0.017066449042371142
112008192,0.0,23965,299,4.0,4.5,2.2.2,4+,Social Networking,1093.83,0.0,0.008022992184432335,0.75,0.027636141274836885
37151744,0.0,169,1,3.0,5.0,1.9.0,4+,Games,362.81,0.0,2.319658331136942e-05,0.5,0.009039201793328493
12675072,0.0,329,1,3.0,2.0,1.6,4+,Music,123.78,0.0,7.698576200439995e-05,0.5,0.0029583470365982362
230596608,0.0,2129,53,4.5,4.0,2.3.0,4+,Games,2251.92,0.0,0.0006821140223009935,0.875,0.05709761927015857
433164288,0.0,495,32,3.5,3.5,1.71,12+,Games,4230.12,0.0,0.00013279203489841913,0.625,0.1074224608371744
1192589312,6.99,184,184,4.5,4.5,1.0.0,9+,Games,11646.38,0.027961118444737792,2.8239318813841035e-05,0.875,0.29608999168329553
101526528,0.0,1784,294,4.5,4.5,1.2,9+,Games,991.47,0.0,0.0005661311057441464,0.875,0.025032132184350717
18540544,0.0,240,53,3.0,3.0,1.3.2,4+,Social Networking,181.06,0.0,4.706553135640172e-05,0.5,0.004415533835182134
34062336,1.99,1560,161,4.5,4.0,1.14,4+,Utilities,332.64,0.007960318412736509,0.0004908262555739036,0.875,0.008271685632133029
59183104,0.0,455,429,4.0,4.0,1.1,4+,Games,577.96,0.0,0.0001193447402251615,0.75,0.014512556187799959
117741568,0.0,17436,429,4.5,4.5,27.0.84,12+,Games,1149.82,0.0,0.005828057511389859,0.875,0.02906051084279625
289332224,0.0,239,97,4.0,4.0,10.0.33,9+,Games,2825.51,0.0,4.672934898957028e-05,0.75,0.07168958462979086
821411840,0.0,115,46,4.0,4.5,2.0,9+,Games,8021.6,0.0,5.042735502471614e-06,0.75,0.20387662639399834
102383616,0.0,8742,36,4.5,4.0,1.1.6,9+,Games,999.84,0.0,0.002905288014157312,0.875,0.025245062587705244
336269312,2.99,127,13,4.0,4.5,1.31,4+,Entertainment,3283.88,0.011960478419136767,9.076923904448904e-06,0.75,0.08335038618123816
229864448,0.0,1052,1052,5.0,5.0,1.1,4+,Games,2244.77,0.0,0.0003200456132235317,1.0,0.05691572531747221
109820928,1.99,1246,936,4.0,4.5,2.02,4+,Games,1072.47,0.007960318412736509,0.00038526499238883123,0.75,0.027092748991007415
113985536,2.99,346,6,4.0,4.0,1.45,4+,Games,1113.14,0.011960478419136767,8.270086224053446e-05,0.75,0.028127382145658377
114213888,0.0,989,21,4.0,4.5,1.6.2,4+,Games,1115.37,0.0,0.0002988661241131509,0.75,0.028184112707125595
88105984,0.0,2196,98,4.5,5.0,1.3.1,4+,Games,860.41,0.0,0.0007046382408787,0.875,0.021698003311752853
293660672,0.0,26685,1961,4.5,4.5,1.7.1,4+,Games,2867.78,0.0,0.008937408222213854,0.875,0.0727649213263017
132141056,0.0,300,162,4.0,4.0,1.0.1,4+,Games,1290.44,0.0,6.723647336628818e-05,0.75,0.03263784337800693
90843136,1.99,362,362,1.0,1.0,1.0,4+,Entertainment,887.14,0.007960318412736509,8.807978010983751e-05,0.0,0.022378006857949564
40430592,0.0,463,5,3.0,2.0,2.3,17+,Social Networking,394.83,0.0,0.00012203419915981304,0.5,0.00985378142479945
192272384,0.0,3148,330,4.5,4.5,1.1.1,4+,Games,1877.66,0.0,0.0010246838541022318,0.875,0.047576552034858124
37438464,0.99,119,20,4.5,5.0,1.2,4+,Games,365.61,0.003960158406336254,6.387464969797377e-06,0.875,0.009110432991583293
110692352,0.0,1714,33,4.5,4.5,1.31,4+,Games,1080.98,0.0,0.0005425983400659455,0.875,0.027309240954274682
113678336,0.0,266,171,3.5,4.0,1.3,4+,Games,1110.14,0.0,5.580627289401918e-05,0.625,0.028051063004671094
35696640,0.0,133,133,3.5,3.5,1.1,4+,Games,348.6,0.0,1.1094018105437545e-05,0.625,0.008677703462185386
150532096,0.0,4577,14,4.5,4.5,1.6.9,4+,Games,1470.04,0.0,0.0015050884563043607,0.875,0.03720681595177907
51880960,0.0,239,24,4.0,4.5,2.2,12+,Entertainment,506.65,0.0,4.672934898957028e-05,0.75,0.01269845020653219
45088768,0.0,1267,16,4.0,3.5,1.4.0,12+,News,440.32,0.0,0.0003923248220922915,0.75,0.011011033999303317
366301184,0.0,525,234,4.0,4.0,1.2.0,4+,Games,3577.16,0.0,0.00014287750590336236,0.75,0.09081134540415516
66155520,0.0,170,65,3.5,4.0,1.03,4+,Games,646.05,0.0,2.353276567820086e-05,0.625,0.016244746291074707
154455040,0.0,316,133,4.0,4.5,2.0,4+,Games,1508.35,0.0,7.261539123559123e-05,0.75,0.038181411382186704
134692864,0.0,135,135,4.0,4.0,1.4.2,4+,Games,1315.36,0.0,1.176638283910043e-05,0.75,0.033271801042474645
44275712,0.0,144,4,3.5,2.5,1.5.2,4+,Photo & Video,432.38,0.0,1.4792024140583396e-05,0.625,0.010809042672823635
102461440,0.99,167,80,4.0,4.0,1.2,9+,Games,1000.6,0.003960158406336254,2.2524218577706536e-05,0.75,0.02526439677008869
601800704,0.0,5196,357,4.5,4.0,1.2.1,12+,Music,5876.96,0.0,0.0017131853413730226,0.875,0.14931759888500795
150823936,0.0,158,6,4.5,4.5,1.1,9+,Games,1472.89,0.0,1.949857727622357e-05,0.875,0.03727931913571699
28363776,0.0,691,12,4.0,4.5,2.1,4+,Games,276.99,0.0,0.00019868377879738157,0.75,0.006855965566818888
97852416,0.0,420,15,3.5,3.5,1.3.7,4+,Social Networking,955.59,0.0,0.00010757835738606107,0.625,0.024119355258142787
295357440,0.0,105,19,3.0,4.0,1.7,17+,Games,2884.35,0.0,1.6809118341572023e-06,0.5,0.07318645738168815
512762880,0.99,354,354,4.5,4.5,1.1.3,12+,Games,5007.45,0.003960158406336254,8.539032117518598e-05,0.875,0.12719751345838984
162561024,0.0,2181,198,4.0,4.0,1.2.92,4+,Games,1587.51,0.0,0.0006995955053762284,0.75,0.040195219115704534
111960064,0.0,342,165,4.0,4.5,1.1.0,4+,Games,1093.36,0.0,8.135613277320869e-05,0.75,0.027624184609415545
2147328,1.99,117,5,2.0,3.5,2.4,9+,Lifestyle,20.97,0.007960318412736509,5.715100236134492e-06,0.25,0.00034289007496397436
26032128,2.99,148,1,4.0,5.0,4.1.0,4+,Social Networking,254.22,0.011960478419136767,1.613675360790916e-05,0.75,0.006276703286725394
92122112,0.0,3213,372,4.0,3.5,2.5.1,4+,Utilities,899.63,0.0,0.0010465357079462755,0.75,0.022695748881593293
32579584,0.0,5004,1883,4.5,4.5,1.0.5,4+,Music,318.16,0.0,0.001648638326941386,0.875,0.007903318578301066
26862592,1.99,233,11,1.5,1.5,1.12,4+,Entertainment,262.33,0.007960318412736509,4.471225478858163e-05,0.125,0.006483019364527688
50578432,0.0,44237,1219,4.5,5.0,2.0.2,4+,Games,493.93,0.0,0.014838081124839305,0.875,0.012374857048746102
230511616,0.0,228,228,4.5,4.5,1.1,4+,Games,2251.09,0.0,4.303134295442442e-05,0.875,0.05707650430781876
175391744,0.0,304,71,4.0,4.0,1.2,4+,Games,1712.81,0.0,6.858120283361393e-05,0.75,0.04338281523760681
78748672,0.0,702,396,4.5,4.5,1.3,4+,Games,769.03,0.0,0.00020238178483252738,0.875,0.01937332227728015
173197312,0.0,3687,31,5.0,4.5,1.17.0,4+,Games,1691.38,0.0,0.0012058861498243784,1.0,0.04283764217382097
108917760,0.0,28187,38,4.5,4.0,2.1.2,12+,Games,1063.65,0.0,0.00944235413719468,0.875,0.0268683707165048
237266944,0.0,432,1,4.5,5.0,1.8,12+,Games,2317.06,0.0,0.00011161254578803837,0.875,0.058754762218129156
66310144,0.0,2198,41,2.0,1.5,1.6,4+,Games,647.56,0.0,0.0007053106056123629,0.25,0.016283160258704972
68079616,0.0,56054,2972,4.5,4.5,1.1.5,4+,Games,664.84,0.0,0.01881074815368644,0.875,0.016722758510791736
29717504,0.0,154,1,2.5,2.0,1.3,4+,Food & Drink,290.21,0.0,1.8153847808897807e-05,0.375,0.007192278581436192
184539136,0.0,7868,158,3.5,4.0,3.0.9,4+,Games,1802.14,0.0,0.0026114646255466327,0.625,0.04565534485907154
95689728,0.0,144,44,4.0,4.0,1.3,4+,Games,934.47,0.0,1.4792024140583396e-05,0.75,0.0235820685055923
775102464,0.0,1872,127,4.0,4.0,1.0.2,9+,Games,7569.36,0.0,0.0005957151540253131,0.75,0.19237177028730174
904699904,4.99,303,134,3.0,3.0,1.1,17+,Games,8834.96,0.01996079843193728,6.824502046678249e-05,0.5,0.2245682718984711
506650624,0.0,447,1,4.5,5.0,1.10.1,12+,Games,4947.76,0.0,0.00011665528129050998,0.875,0.12567901694987949
9348096,0.0,8157,6871,4.5,4.5,1.1,4+,Games,91.29,0.0,0.002708621329560919,0.875,0.002131810739705938
515490816,0.0,571,35,4.0,4.0,2.0,12+,Games,5034.09,0.0,0.00015834189477760866,0.75,0.12787522743035692
167136256,0.0,219,5,4.5,4.0,1.4.6,9+,Games,1632.19,0.0,4.000570165294146e-05,0.875,0.04133186552214183
69006336,1.99,764,22,5.0,4.5,1.1.6,4+,Food & Drink,673.89,0.007960318412736509,0.00022322509157607676,1.0,0.016952987919436713
1151292416,6.99,134,62,4.5,4.0,1.0.4,9+,Games,11243.09,0.027961118444737792,1.1430200472268991e-05,0.875,0.2858304095603748
34074624,0.0,791,257,4.5,4.5,1.3,4+,Games,332.76,0.0,0.00023230201548052565,0.875,0.00827473839777252
59842560,0.0,226,12,4.5,4.5,1.2.5,4+,Games,584.4,0.0,4.2358978220761545e-05,0.875,0.014676387943785998
162522112,0.0,3065,47,4.5,4.5,2.2,4+,Games,1587.13,0.0,0.0009967807176552222,0.875,0.04018555202451281
1043179520,6.99,115,115,4.5,4.5,1.0.0,9+,Games,10187.3,0.027961118444737792,5.042735502471614e-06,0.875,0.2589714142727195
117997568,4.99,1396,11,4.5,5.0,3.1,12+,Photo & Video,1152.32,0.01996079843193728,0.00043569234741354737,0.875,0.029124110126952322
46349312,0.0,140,140,4.5,4.5,1.0.0,9+,Games,452.63,0.0,1.3447294673257632e-05,0.875,0.01132419687448781
38983680,0.0,8558,459,5.0,4.5,2.4.3,4+,Shopping,380.7,0.0,0.002843430458660327,1.0,0.009494318270749336
88905728,0.0,108,12,4.0,4.0,2.4.0,4+,Games,868.22,0.0,2.6894589346515265e-06,0.75,0.02189668747545642
294095872,0.0,236,10,4.0,4.5,1.0.24,4+,Games,2872.03,0.0,4.572080188907595e-05,0.75,0.07287304010936703
151495680,0.0,225,52,4.0,4.0,1.2,4+,Games,1479.45,0.0,4.2022795853930106e-05,0.75,0.037446203657342525
12062720,49.99,207,36,4.5,5.0,1.2.2,4+,Business,117.8,0.1999679987199488,3.5971513250964175e-05,0.875,0.0028062175488969146
64642048,0.0,107,12,3.0,4.0,1.2.2,9+,Games,631.27,0.0,2.3532765678200873e-06,0.5,0.015868747323144014
83113984,3.99,244,163,4.0,4.5,1.0.6,4+,Photo & Video,811.66,0.01596063842553702,4.8410260823727476e-05,0.75,0.02045781727070947
115195904,0.0,69368,28389,4.5,4.5,2.1.1,4+,Games,1124.96,0.0,0.023286680185680246,0.875,0.028428079561148283
402762752,0.0,2778,472,4.5,4.5,1.2.17,4+,Games,3933.23,0.0,0.0009002963783745986,0.875,0.09986966424793603
471601152,0.0,1079,35,4.5,4.0,1.4,4+,Entertainment,4605.48,0.0,0.0003291225371279806,0.875,0.1169715117575035
125418496,0.0,779,161,4.0,4.0,1.2.2,4+,Games,1224.79,0.0,0.00022826782707854838,0.75,0.030967726176068508
157441024,2.99,158,70,4.5,4.5,1.1,4+,Education,1537.51,0.011960478419136767,1.949857727622357e-05,0.875,0.03892323343258312
539533312,0.0,151,96,3.5,4.5,1.4,4+,Games,5268.88,0.0,1.7145300708403483e-05,0.625,0.1338482178011585
358231040,0.0,18141,255,4.5,4.5,1.0.37,17+,Games,3498.35,0.0,0.006065066080006024,0.875,0.08880644157041917
73891840,0.0,708,23,4.5,4.0,1.1.5,4+,Lifestyle,721.6,0.0,0.00020439887903351607,0.875,0.01816671665827117
111543296,0.0,1087,1087,4.0,4.0,1.0.1,9+,Games,1089.29,0.0,0.00033181199606263217,0.75,0.027520644974809463
101236736,0.0,128,28,4.0,4.0,1.1,4+,Games,988.64,0.0,9.413106271280343e-06,0.75,0.024960137794686046
122281984,0.0,4226,1031,4.5,4.5,2.0,4+,Games,1194.16,0.0,0.001387088445546525,0.875,0.030188507746588326
123773952,0.0,15290,523,4.5,4.5,1.4.4,9+,Games,1208.73,0.0,0.005106610152169586,0.875,0.030559164374649908
221317120,0.0,253,209,4.0,4.0,1.0.1,4+,Games,2161.3,0.0,5.1435902125210455e-05,0.75,0.05479227241806931
118456320,0.0,4222,318,4.5,4.5,1.18.0,12+,Games,1156.8,0.0,0.0013857437160791992,0.875,0.02923808004416
55794688,0.0,329,40,3.0,3.5,1.10,4+,Travel,544.87,0.0,7.698576200439995e-05,0.5,0.013670756062710204
89832448,0.0,228,97,4.5,4.0,1.0.2,4+,Games,877.27,0.0,4.303134295442442e-05,0.875,0.022126916884101396
97818624,1.99,452,452,3.5,3.5,1.0,4+,Utilities,955.26,0.007960318412736509,0.00011833619312466718,0.625,0.024110960152634184
66203648,0.0,1187,108,4.0,4.5,1.1,4+,Games,646.52,0.0,0.00036543023274577624,0.75,0.016256702956496047
375656448,1.99,2869,277,4.5,4.5,1.4,4+,Games,3668.52,0.007960318412736509,0.0009308889737562597,0.875,0.09313551764435461
32445440,1.99,917,16,4.5,4.5,1.33,4+,Entertainment,316.85,0.007960318412736509,0.0002746609937012872,0.875,0.007869992553403284
195170304,2.99,119,89,4.5,4.5,1.3,4+,Games,1905.96,0.011960478419136767,6.387464969797377e-06,0.875,0.048296495931504854
192502784,0.0,332,75,4.5,4.5,1.5,4+,Games,1879.91,0.0,7.799430910489428e-05,0.875,0.04763379139059859
54568960,0.0,166,4,4.5,5.0,1.2.3,4+,Games,532.9,0.0,2.2188036210875097e-05,0.875,0.013366242690170936
437022720,0.0,123,77,3.5,4.0,1.1.3,4+,Education,4267.8,0.0,7.73219443712314e-06,0.625,0.10838102924797469
11343872,1.99,914,64,5.0,4.0,1.0.3,9+,Entertainment,110.78,0.007960318412736509,0.00027365244660079285,1.0,0.0026276307589866675
272344064,0.0,554,521,4.5,4.5,1.0.7,9+,Games,2659.61,0.0,0.00015262679454147417,0.875,0.067469136133194
33801216,1.99,2419,588,4.5,4.5,1.22,4+,Entertainment,330.09,0.007960318412736509,0.0007796069086821113,0.875,0.008206814362293835
54652928,0.0,1313,223,4.5,4.5,1.9.9,12+,Social Networking,533.72,0.0,0.0004077892109665378,0.875,0.013387103255374127
259914752,0.0,171,48,4.5,4.5,1.2,17+,Games,2538.23,0.0,2.38689480450323e-05,0.875,0.06438126368884843
391116800,0.0,13300,436,4.5,4.5,3.11,4+,Games,3819.5,0.0,0.004437607242175019,0.875,0.09697640561310805
196566016,0.0,3763,46,4.5,4.5,1.3.20,4+,Games,1919.59,0.0,0.0012314360097035678,0.875,0.04864323922872375
113096704,0.0,110,0,4.0,0.0,2.3,4+,Games,1104.46,0.0,3.3618236683144047e-06,0.75,0.027906565431068498
406969344,2.99,138,86,4.0,4.0,1.1,4+,Entertainment,3974.31,0.011960478419136767,1.2774929939594754e-05,0.75,0.10091472768518858
88837120,0.0,18358,2426,4.5,4.5,5.1.1,4+,Games,867.55,0.0,0.006138017653608447,0.875,0.021879642867302592
19379200,0.0,339,11,4.5,4.5,1.10,12+,Entertainment,189.25,0.0,8.034758567271437e-05,0.875,0.004623885090077422
835548160,0.0,2533,174,4.5,4.5,1.4.4,17+,Games,8159.65,0.0,0.0008179316985008956,0.875,0.2073885788650966
213704704,0.0,766,320,4.5,4.5,1.1,4+,Games,2086.96,0.0,0.00022389745630973964,0.875,0.05290108410440439
203485184,0.0,205,170,4.0,4.0,1.0.2,4+,Games,1987.16,0.0,3.529914851730128e-05,0.75,0.05036220068089404
997171200,0.0,4283,332,3.5,4.0,1.0.10,12+,Games,9738.0,0.0,0.0014062508404559173,0.625,0.2475413509241904
93931520,1.99,4580,2868,4.5,4.5,1.3,4+,Games,917.3,0.007960318412736509,0.001506097003404855,0.875,0.023145268622008403
191580160,0.0,3326,25,4.0,3.5,3.0.2,9+,Games,1870.9,0.0,0.0010845243153982283,0.75,0.047404579570500115
143863808,0.0,4145,18,3.5,4.0,4.12,12+,Social Networking,1404.92,0.0,0.0013598576738331784,0.625,0.03555018179808173
1180269568,4.99,247,33,4.5,4.5,1.09,12+,Games,11526.07,0.01996079843193728,4.941880792422181e-05,0.875,0.2930293397325688
248681472,0.0,1759,87,4.5,4.5,1.025,9+,Games,2428.53,0.0,0.0005577265465733604,0.875,0.06159052710008005
617468928,0.0,164,20,3.5,3.5,1.3,4+,Entertainment,6029.97,0.0,2.151567147721221e-05,0.625,0.1532101294724961
377589760,5.99,1232,152,4.5,5.0,1.5,12+,Games,3687.4,0.023960958438337534,0.0003805584392531911,0.875,0.09361581943830126
955086848,0.0,4074,45,4.5,3.5,2.0.1,12+,Games,9327.02,0.0,0.0013359887257881461,0.875,0.2370861374032056
138152960,0.0,1202,13,4.5,4.0,1.1.0,4+,Games,1349.15,0.0,0.00037047296824824785,0.875,0.0341314089671281
46030848,0.0,472,66,4.5,4.0,1.2.1,4+,Games,449.52,0.0,0.000125059840461296,0.875,0.011245079364997657
77443072,0.0,4275,69,4.5,4.5,2.1.2,4+,Games,756.28,0.0,0.0014035613815212658,0.875,0.019048965928084187
113942528,0.0,663,192,4.5,4.5,1.5,12+,Games,1112.72,0.0,0.00018927067252610122,0.875,0.02811669746592016
90942464,0.0,5112,1764,4.5,4.5,1.5,4+,Photo & Video,888.11,0.0,0.0016849460225591816,0.875,0.02240268338020212
70608896,0.0,158,7,4.0,4.5,12.1,4+,Music,689.54,0.0,1.949857727622357e-05,0.75,0.017351119438253716
611215360,0.0,276,9,4.5,4.0,1.2.1,4+,Games,5968.9,0.0,5.9168096562333596e-05,0.875,0.1516565261591316
204402688,0.0,16457,0,4.5,0.0,1.9.763,4+,Games,1996.12,0.0,0.005498934974261877,0.875,0.05059014051530939
312574976,1.99,876,812,5.0,5.0,3.0,12+,Games,3052.49,0.007960318412736509,0.0002608775166611981,1.0,0.07746389083688886
506323968,9.99,180,63,5.0,5.0,3.1,4+,Productivity,4944.57,0.03996159846393856,2.6894589346515265e-05,1.0,0.12559786426329636
61203456,0.0,2215,1076,3.5,5.0,2.7.6,12+,Entertainment,597.69,0.0,0.0007110257058484974,0.625,0.015014481738359672
